X,Y,TYPE,SPEED,DIRTYPE,DIRECTION
2.483470,48.606840,8,0,2,27
2.492640,48.607800,8,0,1,142
2.253670,48.836770,8,0,1,62
2.372020,48.803410,8,0,2,36
2.445590,48.727660,8,0,2,180
2.566950,49.063690,8,0,2,321
4.821320,45.072650,8,0,1,292
4.074130,48.292410,8,0,1,322
4.920790,43.461780,8,0,1,244
5.022360,43.641220,8,0,1,350
5.527790,43.492490,8,0,1,281
-2.762960,48.491630,8,0,1,10
-4.050440,47.807420,8,0,1,80
0.701330,47.365140,8,0,1,30
-1.470170,43.598600,8,0,1,296
4.399380,45.409440,8,0,1,322
3.785440,46.217310,8,0,1,264
4.391750,48.962940,8,0,1,251
2.809730,42.799560,8,0,1,11
7.497680,48.432530,8,0,1,117
5.462600,46.258100,8,0,1,33
5.880680,43.928240,8,0,1,357
6.618300,44.671250,8,0,1,88
3.554950,48.419660,8,0,2,254
4.100180,48.303060,8,0,1,291
2.441510,47.566280,8,0,2,24
-2.916170,48.400900,8,0,1,329
-2.856650,48.551830,8,0,2,107
1.253280,44.993930,8,0,2,14
1.295060,48.816070,8,0,2,84
-3.986980,48.682990,8,0,2,9
0.572550,43.085360,8,0,2,229
0.024090,44.797750,8,0,1,358
5.469850,45.271750,8,0,1,271
-1.370370,47.055210,8,0,1,321
3.211840,44.476060,8,0,1,289
-1.655240,49.585170,8,0,1,309
5.874500,48.672310,8,0,1,180
3.974730,50.284170,8,0,1,179
0.409000,48.800870,8,0,1,32
2.700130,45.603280,8,0,0,0
2.836690,48.677980,8,0,2,351
2.505940,49.640140,8,0,2,117
6.895230,47.620350,8,0,1,155
2.303360,44.096610,8,0,2,37
5.699970,43.482150,8,0,2,58
6.769650,43.462090,8,0,1,170
2.118330,48.716090,8,0,1,358
5.574940,46.127110,8,0,1,270
3.418560,49.014330,8,0,2,211
3.335980,49.405830,8,0,0,0
6.080870,44.592320,8,0,1,174
6.081220,44.603550,8,0,1,182
6.081860,44.617910,8,0,2,185
6.084260,44.630990,8,0,2,186
6.085310,44.638030,8,0,1,3
7.575930,44.102720,8,0,1,92
7.246780,43.734790,8,0,1,91
7.262620,43.728770,8,0,2,115
7.281770,43.732930,8,0,1,67
4.288240,44.668110,8,0,1,71
4.091630,44.675270,8,0,1,357
4.146310,44.665190,8,0,1,108
4.101620,44.668390,8,0,1,121
4.634920,49.801890,8,0,1,39
4.641480,49.929950,8,0,1,351
1.806380,42.594420,8,0,1,62
1.824790,42.689670,8,0,1,15
1.827040,42.683440,8,0,1,341
2.586800,43.869630,8,0,1,79
2.892810,44.242410,8,0,1,64
4.832960,43.759470,8,0,1,175
5.593820,43.203810,8,0,1,103
5.621820,43.209550,8,0,1,66
5.638090,43.197990,8,0,1,115
0.701020,45.962540,8,0,1,352
0.813810,45.888880,8,0,1,148
4.599830,47.705750,8,0,1,163
4.805380,47.058520,8,0,1,79
6.525190,47.028430,8,0,1,238
6.323560,47.345290,8,0,1,59
4.937170,44.509250,8,0,1,62
4.869320,45.209120,8,0,2,115
4.875770,45.194940,8,0,1,186
4.880270,45.186810,8,0,1,146
0.601640,49.350020,8,0,1,229
-4.251790,48.360100,8,0,1,321
-4.072930,48.624200,8,0,1,225
4.384860,43.669420,8,0,1,321
3.860550,44.114350,8,0,1,202
3.995620,44.055260,8,0,1,235
4.001990,44.057350,8,0,1,69
3.306070,43.852370,8,0,1,200
1.498500,46.574500,8,0,1,335
1.503900,46.606530,8,0,1,226
1.530130,46.613290,8,0,1,254
1.544250,46.621150,8,0,1,30
5.375510,45.500000,8,0,1,204
4.804240,45.389910,8,0,1,205
4.829690,45.478950,8,0,1,358
5.626330,44.806670,8,0,1,185
5.627700,44.807850,8,0,1,114
5.769900,45.030510,8,0,1,293
5.773010,44.996350,8,0,1,178
5.716440,46.868610,8,0,1,181
5.718890,46.880890,8,0,1,18
5.720190,46.827980,8,0,1,307
5.739310,46.817590,8,0,1,275
5.963730,46.577040,8,0,1,73
5.999510,46.565240,8,0,2,124
6.023740,46.534670,8,0,1,58
6.025450,46.520260,8,0,2,156
6.043090,46.484250,8,0,1,326
6.051240,46.483770,8,0,1,240
4.483270,45.345080,8,0,2,7
4.752440,45.366640,8,0,1,175
4.332070,45.918060,8,0,1,288
4.346830,45.915220,8,0,1,97
4.361080,45.803350,8,0,1,153
3.668430,45.142710,8,0,1,146
3.993940,45.065310,8,0,1,272
4.002710,45.066070,8,0,1,89
4.141360,45.204220,8,0,1,4
4.142510,45.232630,8,0,1,26
4.250990,45.339800,8,0,1,174
4.253290,45.359700,8,0,1,7
3.143450,44.397060,8,0,1,82
3.191250,44.455160,8,0,1,7
3.333460,44.299440,8,0,1,298
3.626650,44.315030,8,0,1,327
4.577730,48.793320,8,0,1,343
4.587750,48.754430,8,0,1,280
4.589520,48.777290,8,0,1,177
3.953080,49.020260,8,0,1,256
