X,Y,TYPE,SPEED,DIRTYPE,DIRECTION
3.099340,49.266220,19,110,1,270
1.612690,50.697380,19,110,1,9
7.497780,48.523380,19,110,1,180
7.511810,48.458850,19,110,1,4
7.512230,48.459610,19,110,1,340
7.664280,48.527540,19,110,1,342
7.651120,48.549680,19,110,1,203
4.456530,45.889050,19,110,1,113
4.474690,45.879610,19,110,1,315
6.320030,47.738890,19,110,1,29
6.336220,47.755960,19,110,1,213
6.393010,47.821070,19,110,1,324
6.404490,47.806670,19,110,1,343
4.822830,46.755380,19,110,1,257
4.628880,46.389930,19,110,1,53
4.286820,46.619650,19,110,1,66
4.383330,46.693650,19,110,1,240
4.141250,46.477250,19,110,1,227
4.672490,46.375570,19,110,1,332
4.676970,46.370120,19,110,1,325
6.617460,45.197290,19,110,1,291
6.099370,43.402120,19,110,1,102
6.200230,43.374710,19,110,1,314
-1.835770,46.933410,19,110,1,166
-1.864110,46.865010,19,110,1,358
-1.703000,46.788600,19,110,2,125
-1.748080,46.811840,19,110,2,127
-1.909230,46.850100,19,110,1,46
-1.842090,46.836910,19,110,1,286
-1.397400,46.677470,19,110,1,94
-1.163540,46.628190,19,110,1,283
1.224970,45.834630,19,110,1,272
6.493340,47.970870,19,110,1,10
6.629460,47.962580,19,110,1,7
1.793690,49.147970,19,110,1,279
1.755220,49.172560,19,110,1,150
